label,"transform  {A:7.320508075688773, B:12.679491924311227}",angle,transform[0].x,transform[0].y,transform[1].x,transform[1].y,transform[2].x,transform[2].y
"Sigma","((-4.5)*A + (44.5)*B*√3)-((61.5)*B + (73.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,944.3455417638517,-1711.7314097820156
"Psi","((-3.0)*A + (44.0)*B*√3)-((60.0)*B + (73.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,944.3455417638518,-1686.372425933393
"Phi","((-4.5)*A + (44.0)*B*√3)-((60.0)*B + (73.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,933.3647796503186,-1692.7121718955486
"Gamma1","((-6.0)*A + (42.5)*B*√3)-((61.5)*B + (73.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,889.441731196186,-1705.3916638198598
"Gamma2","((-4.5)*A + (43.0)*B*√3)-((60.0)*B + (74.5)*A*√3)*i",-30,0.8660254037844386,-0.5,0.5,0.8660254037844386,911.4032554232522,-1705.3916638198598
"Psi","((-10.5)*A + (41.0)*B*√3)-((63.0)*B + (72.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,823.557158514987,-1718.0711557441712
"Delta","((-9.0)*A + (41.0)*B*√3)-((63.0)*B + (73.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,834.5379206285202,-1724.4109017063267
"Psi","((-10.5)*A + (41.5)*B*√3)-((64.5)*B + (73.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,834.53792062852,-1749.7698855549493
"Phi","((-9.0)*A + (41.5)*B*√3)-((64.5)*B + (73.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,845.5186827420532,-1743.4301395927937
"Sigma","((-9.0)*A + (41.5)*B*√3)-((64.5)*B + (72.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,845.5186827420532,-1730.7506476684825
"Pi","((-7.5)*A + (42.0)*B*√3)-((63.0)*B + (72.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,867.4802069691195,-1718.0711557441712
"Phi","((-9.0)*A + (42.0)*B*√3)-((63.0)*B + (72.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,856.4994448555864,-1711.7314097820156
"Gamma1","((-9.0)*A + (40.5)*B*√3)-((61.5)*B + (71.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,823.5571585149869,-1680.0326799712375
"Gamma2","((-10.5)*A + (41.5)*B*√3)-((61.5)*B + (72.5)*A*√3)*i",-90,0.0,-1.0,1.0,0.0,834.53792062852,-1699.0519178577042
"Xi","((-10.5)*A + (39.0)*B*√3)-((60.0)*B + (68.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,779.6341100608543,-1629.3147122739924
"Delta","((-10.5)*A + (39.0)*B*√3)-((60.0)*B + (69.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,779.6341100608543,-1641.9942041983038
"Xi","((-12.0)*A + (38.5)*B*√3)-((61.5)*B + (69.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,757.6725858337879,-1654.673696122615
"Phi","((-10.5)*A + (38.5)*B*√3)-((61.5)*B + (69.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,768.6533479473211,-1661.0134420847708
"Sigma","((-9.0)*A + (38.5)*B*√3)-((61.5)*B + (69.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,779.6341100608543,-1654.673696122615
"Pi","((-9.0)*A + (39.5)*B*√3)-((61.5)*B + (70.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,801.5956342879206,-1667.3531880469263
"Lambda","((-9.0)*A + (39.5)*B*√3)-((61.5)*B + (69.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,801.5956342879206,-1654.673696122615
"Gamma1","((-7.5)*A + (39.5)*B*√3)-((58.5)*B + (68.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,812.5763964014537,-1610.2954743875257
"Gamma2","((-10.5)*A + (40.0)*B*√3)-((60.0)*B + (68.5)*A*√3)*i",-150,-0.8660254037844386,-0.5,0.5,-0.8660254037844386,801.5956342879206,-1629.3147122739924
"Psi","((-16.5)*A + (37.0)*B*√3)-((63.0)*B + (67.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,691.788013152589,-1654.673696122615
"Delta","((-16.5)*A + (37.0)*B*√3)-((63.0)*B + (68.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,691.788013152589,-1667.3531880469263
"Xi","((-18.0)*A + (36.5)*B*√3)-((64.5)*B + (68.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,669.8264889255227,-1680.0326799712375
"Phi","((-16.5)*A + (36.5)*B*√3)-((64.5)*B + (68.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,680.8072510390558,-1686.372425933393
"Sigma","((-15.0)*A + (36.5)*B*√3)-((64.5)*B + (68.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,691.788013152589,-1680.0326799712375
"Psi","((-15.0)*A + (37.5)*B*√3)-((64.5)*B + (69.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,713.7495373796553,-1692.7121718955486
"Phi","((-15.0)*A + (37.5)*B*√3)-((64.5)*B + (68.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,713.7495373796553,-1680.0326799712375
"Gamma1","((-13.5)*A + (37.5)*B*√3)-((61.5)*B + (67.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,724.7302994931885,-1635.654458236148
"Gamma2","((-16.5)*A + (38.0)*B*√3)-((63.0)*B + (67.5)*A*√3)*i",-150,-0.8660254037844386,-0.5,0.5,-0.8660254037844386,713.7495373796553,-1654.673696122615
"Psi","((-10.5)*A + (37.5)*B*√3)-((58.5)*B + (65.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,746.6918237202548,-1572.256998614592
"Delta","((-12.0)*A + (37.5)*B*√3)-((58.5)*B + (66.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,735.7110616067216,-1578.5967445767476
"Psi","((-12.0)*A + (36.5)*B*√3)-((58.5)*B + (65.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,713.7495373796553,-1565.9172526524364
"Phi","((-12.0)*A + (36.5)*B*√3)-((58.5)*B + (66.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,713.7495373796553,-1578.5967445767476
"Sigma","((-10.5)*A + (36.5)*B*√3)-((58.5)*B + (66.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,724.7302994931885,-1584.9364905389034
"Pi","((-12.0)*A + (37.0)*B*√3)-((60.0)*B + (67.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,724.7302994931885,-1610.2954743875257
"Phi","((-10.5)*A + (37.0)*B*√3)-((60.0)*B + (66.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,735.7110616067216,-1603.9557284253701
"Gamma1","((-9.0)*A + (38.5)*B*√3)-((58.5)*B + (67.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,779.6341100608543,-1591.276236501059
"Gamma2","((-10.5)*A + (38.0)*B*√3)-((60.0)*B + (65.5)*A*√3)*i",150,-0.8660254037844386,0.5,-0.5,-0.8660254037844386,757.6725858337879,-1591.276236501059
"Pi","((-7.5)*A + (39.0)*B*√3)-((57.0)*B + (67.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,801.5956342879206,-1578.5967445767476
"Delta","((-6.0)*A + (39.0)*B*√3)-((57.0)*B + (68.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,812.5763964014537,-1584.9364905389034
"Theta","((-6.0)*A + (39.5)*B*√3)-((58.5)*B + (68.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,823.5571585149869,-1603.9557284253701
"Sigma","((-6.0)*A + (39.5)*B*√3)-((58.5)*B + (67.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,823.5571585149869,-1591.276236501059
"Xi","((-4.5)*A + (40.0)*B*√3)-((57.0)*B + (67.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,845.5186827420532,-1578.5967445767476
"Phi","((-6.0)*A + (40.0)*B*√3)-((57.0)*B + (67.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,834.53792062852,-1572.256998614592
"Gamma1","((-6.0)*A + (38.5)*B*√3)-((55.5)*B + (66.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,801.5956342879206,-1540.558268803814
"Gamma2","((-7.5)*A + (39.5)*B*√3)-((55.5)*B + (67.5)*A*√3)*i",-90,0.0,-1.0,1.0,0.0,812.5763964014537,-1559.5775066902806
"Psi","((7.5)*A + (37.0)*B*√3)-((42.0)*B + (57.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,867.4802069691195,-1261.609446468967
"Delta","((6.0)*A + (37.0)*B*√3)-((42.0)*B + (57.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,856.4994448555864,-1255.2697005068112
"Pi","((7.5)*A + (36.5)*B*√3)-((40.5)*B + (56.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,856.4994448555864,-1229.910716658189
"Phi","((6.0)*A + (36.5)*B*√3)-((40.5)*B + (57.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,845.5186827420532,-1236.2504626203445
"Sigma","((6.0)*A + (36.5)*B*√3)-((40.5)*B + (58.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,845.5186827420532,-1248.9299545446556
"Psi","((4.5)*A + (36.0)*B*√3)-((42.0)*B + (57.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,823.5571585149869,-1261.609446468967
"Phi","((6.0)*A + (36.0)*B*√3)-((42.0)*B + (58.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,834.53792062852,-1267.9491924311226
"Gamma1","((6.0)*A + (37.5)*B*√3)-((43.5)*B + (59.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,867.4802069691195,-1299.6479222419007
"Gamma2","((7.5)*A + (36.5)*B*√3)-((43.5)*B + (57.5)*A*√3)*i",90,0.0,1.0,-1.0,0.0,856.4994448555864,-1280.628684355434
"Xi","((7.5)*A + (39.0)*B*√3)-((45.0)*B + (61.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,911.4032554232522,-1350.3658899391455
"Delta","((7.5)*A + (39.0)*B*√3)-((45.0)*B + (60.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,911.4032554232522,-1337.6863980148344
"Xi","((9.0)*A + (39.5)*B*√3)-((43.5)*B + (61.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,933.3647796503185,-1325.006906090523
"Phi","((7.5)*A + (39.5)*B*√3)-((43.5)*B + (60.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,922.3840175367853,-1318.6671601283674
"Sigma","((6.0)*A + (39.5)*B*√3)-((43.5)*B + (61.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,911.4032554232522,-1325.006906090523
"Pi","((6.0)*A + (38.5)*B*√3)-((43.5)*B + (60.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,889.4417311961859,-1312.3274141662118
"Phi","((6.0)*A + (38.5)*B*√3)-((43.5)*B + (61.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,889.4417311961859,-1325.006906090523
"Gamma1","((4.5)*A + (38.5)*B*√3)-((46.5)*B + (61.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,878.4609690826527,-1369.3851278256125
"Gamma2","((7.5)*A + (38.0)*B*√3)-((45.0)*B + (61.5)*A*√3)*i",30,0.8660254037844386,0.5,-0.5,0.8660254037844386,889.4417311961859,-1350.3658899391455
"Psi","((13.5)*A + (41.0)*B*√3)-((42.0)*B + (62.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,999.2493523315176,-1325.006906090523
"Delta","((13.5)*A + (41.0)*B*√3)-((42.0)*B + (61.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,999.2493523315176,-1312.3274141662118
"Pi","((15.0)*A + (41.5)*B*√3)-((40.5)*B + (62.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1021.2108765585838,-1299.6479222419007
"Phi","((13.5)*A + (41.5)*B*√3)-((40.5)*B + (61.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,1010.2301144450506,-1293.308176279745
"Sigma","((12.0)*A + (41.5)*B*√3)-((40.5)*B + (62.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,999.2493523315175,-1299.6479222419007
"Psi","((12.0)*A + (40.5)*B*√3)-((40.5)*B + (61.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,977.2878281044511,-1286.9684303175895
"Phi","((12.0)*A + (40.5)*B*√3)-((40.5)*B + (62.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,977.2878281044511,-1299.6479222419007
"Gamma1","((10.5)*A + (40.5)*B*√3)-((43.5)*B + (62.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,966.307065990918,-1344.02614397699
"Gamma2","((13.5)*A + (40.0)*B*√3)-((42.0)*B + (62.5)*A*√3)*i",30,0.8660254037844386,0.5,-0.5,0.8660254037844386,977.2878281044511,-1325.006906090523
"Psi","((7.5)*A + (40.5)*B*√3)-((46.5)*B + (64.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,944.3455417638517,-1407.423603598546
"Delta","((9.0)*A + (40.5)*B*√3)-((46.5)*B + (64.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,955.3263038773848,-1401.0838576363903
"Psi","((9.0)*A + (41.5)*B*√3)-((46.5)*B + (65.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,977.2878281044511,-1413.7633495607017
"Phi","((9.0)*A + (41.5)*B*√3)-((46.5)*B + (64.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,977.2878281044511,-1401.0838576363903
"Sigma","((7.5)*A + (41.5)*B*√3)-((46.5)*B + (63.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,966.307065990918,-1394.7441116742348
"Pi","((9.0)*A + (41.0)*B*√3)-((45.0)*B + (63.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,966.3070659909181,-1369.3851278256125
"Phi","((7.5)*A + (41.0)*B*√3)-((45.0)*B + (63.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,955.3263038773849,-1375.724873787768
"Gamma1","((6.0)*A + (39.5)*B*√3)-((46.5)*B + (63.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,911.4032554232522,-1388.4043657120792
"Gamma2","((7.5)*A + (40.0)*B*√3)-((45.0)*B + (64.5)*A*√3)*i",-30,0.8660254037844386,-0.5,0.5,0.8660254037844386,933.3647796503185,-1388.4043657120792
"Xi","((1.5)*A + (38.0)*B*√3)-((48.0)*B + (62.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,845.5186827420532,-1401.0838576363903
"Delta","((3.0)*A + (38.0)*B*√3)-((48.0)*B + (63.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,856.4994448555864,-1407.423603598546
"Xi","((1.5)*A + (38.5)*B*√3)-((49.5)*B + (63.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,856.4994448555864,-1432.7825874471687
"Phi","((3.0)*A + (38.5)*B*√3)-((49.5)*B + (63.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,867.4802069691195,-1426.4428414850129
"Sigma","((3.0)*A + (38.5)*B*√3)-((49.5)*B + (62.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,867.4802069691195,-1413.7633495607017
"Pi","((4.5)*A + (39.0)*B*√3)-((48.0)*B + (62.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,889.4417311961859,-1401.0838576363903
"Lambda","((3.0)*A + (39.0)*B*√3)-((48.0)*B + (62.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,878.4609690826527,-1394.7441116742348
"Gamma1","((3.0)*A + (37.5)*B*√3)-((46.5)*B + (61.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,845.5186827420532,-1363.045381863457
"Gamma2","((1.5)*A + (38.5)*B*√3)-((46.5)*B + (62.5)*A*√3)*i",-90,0.0,-1.0,1.0,0.0,856.4994448555864,-1382.0646197499236
"Psi","((-3.0)*A + (38.5)*B*√3)-((52.5)*B + (65.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,823.5571585149869,-1489.840301106569
"Delta","((-1.5)*A + (38.5)*B*√3)-((52.5)*B + (65.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,834.53792062852,-1496.1800470687247
"Xi","((-3.0)*A + (39.0)*B*√3)-((54.0)*B + (66.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,834.53792062852,-1521.5390309173472
"Phi","((-1.5)*A + (39.0)*B*√3)-((54.0)*B + (65.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,845.5186827420532,-1515.1992849551916
"Sigma","((-1.5)*A + (39.0)*B*√3)-((54.0)*B + (64.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,845.5186827420532,-1502.5197930308802
"Psi","((39.5)*B*√3)-((52.5)*B + (65.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,867.4802069691195,-1489.840301106569
"Phi","((-1.5)*A + (39.5)*B*√3)-((52.5)*B + (64.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,856.4994448555864,-1483.5005551444133
"Gamma1","((-1.5)*A + (38.0)*B*√3)-((51.0)*B + (63.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,823.5571585149869,-1451.8018253336354
"Gamma2","((-3.0)*A + (39.0)*B*√3)-((51.0)*B + (65.0)*A*√3)*i",-90,0.0,-1.0,1.0,0.0,834.53792062852,-1470.8210632201021
"Psi","((-3.0)*A + (36.5)*B*√3)-((49.5)*B + (61.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,779.6341100608543,-1401.0838576363903
"Delta","((-3.0)*A + (36.5)*B*√3)-((49.5)*B + (62.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,779.6341100608543,-1413.7633495607017
"Xi","((-4.5)*A + (36.0)*B*√3)-((51.0)*B + (61.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,757.6725858337879,-1426.4428414850129
"Phi","((-3.0)*A + (36.0)*B*√3)-((51.0)*B + (62.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,768.6533479473211,-1432.7825874471687
"Sigma","((-1.5)*A + (36.0)*B*√3)-((51.0)*B + (61.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,779.6341100608543,-1426.4428414850129
"Pi","((-1.5)*A + (37.0)*B*√3)-((51.0)*B + (62.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,801.5956342879206,-1439.1223334093243
"Phi","((-1.5)*A + (37.0)*B*√3)-((51.0)*B + (61.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,801.5956342879206,-1426.4428414850129
"Gamma1","((37.0)*B*√3)-((48.0)*B + (61.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,812.5763964014537,-1382.0646197499236
"Gamma2","((-3.0)*A + (37.5)*B*√3)-((49.5)*B + (61.0)*A*√3)*i",-150,-0.8660254037844386,-0.5,0.5,-0.8660254037844386,801.5956342879206,-1401.0838576363903
"Pi","((1.5)*A + (36.5)*B*√3)-((46.5)*B + (60.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,812.5763964014537,-1356.7056359013013
"Delta","((3.0)*A + (36.5)*B*√3)-((46.5)*B + (60.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,823.5571585149869,-1350.3658899391455
"Theta","((3.0)*A + (37.5)*B*√3)-((46.5)*B + (60.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,845.5186827420532,-1350.3658899391455
"Sigma","((1.5)*A + (37.5)*B*√3)-((46.5)*B + (59.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,834.53792062852,-1344.02614397699
"Xi","((3.0)*A + (37.0)*B*√3)-((45.0)*B + (59.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,834.53792062852,-1318.6671601283674
"Phi","((1.5)*A + (37.0)*B*√3)-((45.0)*B + (59.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,823.5571585149869,-1325.006906090523
"Gamma1","((35.5)*B*√3)-((46.5)*B + (59.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,779.6341100608543,-1337.6863980148344
"Gamma2","((1.5)*A + (36.0)*B*√3)-((45.0)*B + (60.5)*A*√3)*i",-30,0.8660254037844386,-0.5,0.5,0.8660254037844386,801.5956342879206,-1337.6863980148344
"Psi","((24.0)*A + (43.5)*B*√3)-((34.5)*B + (61.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1131.0184976939154,-1210.8914787717222
"Delta","((22.5)*A + (43.5)*B*√3)-((34.5)*B + (60.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,1120.037735580382,-1204.5517328095666
"Psi","((24.0)*A + (43.0)*B*√3)-((33.0)*B + (60.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1120.037735580382,-1179.1927489609438
"Phi","((22.5)*A + (43.0)*B*√3)-((33.0)*B + (60.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1109.056973466849,-1185.5324949230996
"Sigma","((22.5)*A + (43.0)*B*√3)-((33.0)*B + (61.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1109.056973466849,-1198.2119868474108
"Psi","((21.0)*A + (42.5)*B*√3)-((34.5)*B + (61.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1087.0954492397827,-1210.8914787717222
"Phi","((22.5)*A + (42.5)*B*√3)-((34.5)*B + (61.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,1098.076211353316,-1217.2312247338778
"Gamma1","((22.5)*A + (44.0)*B*√3)-((36.0)*B + (62.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1131.0184976939154,-1248.9299545446556
"Gamma2","((24.0)*A + (43.0)*B*√3)-((36.0)*B + (61.0)*A*√3)*i",90,0.0,1.0,-1.0,0.0,1120.037735580382,-1229.910716658189
"Xi","((24.0)*A + (45.5)*B*√3)-((37.5)*B + (65.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1174.941546148048,-1299.6479222419007
"Delta","((24.0)*A + (45.5)*B*√3)-((37.5)*B + (64.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1174.941546148048,-1286.9684303175895
"Xi","((25.5)*A + (46.0)*B*√3)-((36.0)*B + (64.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1196.9030703751143,-1274.2889383932782
"Phi","((24.0)*A + (46.0)*B*√3)-((36.0)*B + (64.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1185.9223082615813,-1267.9491924311226
"Sigma","((22.5)*A + (46.0)*B*√3)-((36.0)*B + (64.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1174.941546148048,-1274.2889383932782
"Pi","((22.5)*A + (45.0)*B*√3)-((36.0)*B + (63.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1152.9800219209817,-1261.609446468967
"Phi","((22.5)*A + (45.0)*B*√3)-((36.0)*B + (64.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1152.9800219209817,-1274.2889383932782
"Gamma1","((21.0)*A + (45.0)*B*√3)-((39.0)*B + (65.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1141.9992598074487,-1318.6671601283674
"Gamma2","((24.0)*A + (44.5)*B*√3)-((37.5)*B + (65.0)*A*√3)*i",30,0.8660254037844386,0.5,-0.5,0.8660254037844386,1152.9800219209817,-1299.6479222419007
"Psi","((30.0)*A + (47.5)*B*√3)-((34.5)*B + (66.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1262.7876430563133,-1274.2889383932782
"Delta","((30.0)*A + (47.5)*B*√3)-((34.5)*B + (65.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1262.7876430563133,-1261.609446468967
"Pi","((31.5)*A + (48.0)*B*√3)-((33.0)*B + (65.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1284.7491672833794,-1248.9299545446556
"Phi","((30.0)*A + (48.0)*B*√3)-((33.0)*B + (65.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1273.7684051698463,-1242.5902085825
"Sigma","((28.5)*A + (48.0)*B*√3)-((33.0)*B + (65.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1262.787643056313,-1248.9299545446556
"Psi","((28.5)*A + (47.0)*B*√3)-((33.0)*B + (64.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1240.826118829247,-1236.2504626203445
"Phi","((28.5)*A + (47.0)*B*√3)-((33.0)*B + (65.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1240.826118829247,-1248.9299545446556
"Gamma1","((27.0)*A + (47.0)*B*√3)-((36.0)*B + (66.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1229.845356715714,-1293.308176279745
"Gamma2","((30.0)*A + (46.5)*B*√3)-((34.5)*B + (66.0)*A*√3)*i",30,0.8660254037844386,0.5,-0.5,0.8660254037844386,1240.826118829247,-1274.2889383932782
"Psi","((24.0)*A + (47.0)*B*√3)-((39.0)*B + (68.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,1207.8838324886476,-1356.7056359013013
"Delta","((25.5)*A + (47.0)*B*√3)-((39.0)*B + (67.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1218.8645946021807,-1350.3658899391455
"Psi","((25.5)*A + (48.0)*B*√3)-((39.0)*B + (68.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1240.8261188292468,-1363.045381863457
